CMDLINE /root/multicens/env/bin/python app.py
MEM 149.390625 1687588173.2269
MEM 149.390625 1687588173.3273
MEM 149.390625 1687588173.4276
MEM 149.390625 1687588173.5281
MEM 149.390625 1687588173.6286
MEM 149.390625 1687588173.7292
MEM 149.390625 1687588173.8297
MEM 149.390625 1687588173.9302
MEM 149.390625 1687588174.0308
MEM 149.390625 1687588174.1313
MEM 149.390625 1687588174.2317
MEM 149.390625 1687588174.3321
MEM 149.390625 1687588174.4325
MEM 149.390625 1687588174.5329
MEM 149.390625 1687588174.6333
MEM 149.390625 1687588174.7337
MEM 149.390625 1687588174.8341
MEM 149.390625 1687588174.9345
MEM 149.390625 1687588175.0348
MEM 149.390625 1687588175.1352
MEM 149.390625 1687588175.2355
MEM 149.390625 1687588175.3359
MEM 149.390625 1687588175.4363
MEM 149.390625 1687588175.5366
MEM 149.390625 1687588175.6370
MEM 149.390625 1687588175.7374
MEM 149.390625 1687588175.8378
MEM 149.390625 1687588175.9381
MEM 149.390625 1687588176.0385
MEM 149.390625 1687588176.1390
MEM 149.390625 1687588176.2394
MEM 149.390625 1687588176.3397
MEM 149.390625 1687588176.4401
MEM 149.390625 1687588176.5404
MEM 149.390625 1687588176.6407
MEM 149.390625 1687588176.7411
MEM 149.390625 1687588176.8415
MEM 149.390625 1687588176.9419
MEM 149.390625 1687588177.0422
MEM 149.390625 1687588177.1426
MEM 149.390625 1687588177.2431
MEM 149.390625 1687588177.3435
MEM 149.390625 1687588177.4438
MEM 149.390625 1687588177.5441
MEM 149.390625 1687588177.6444
MEM 149.390625 1687588177.7448
MEM 149.390625 1687588177.8452
MEM 149.390625 1687588177.9455
MEM 149.390625 1687588178.0459
MEM 149.390625 1687588178.1463
MEM 149.390625 1687588178.2467
MEM 149.390625 1687588178.3471
MEM 149.390625 1687588178.4475
MEM 149.390625 1687588178.5479
MEM 149.390625 1687588178.6482
MEM 149.390625 1687588178.7486
MEM 149.390625 1687588178.8489
MEM 149.390625 1687588178.9492
MEM 149.390625 1687588179.0496
MEM 149.390625 1687588179.1500
MEM 149.390625 1687588179.2505
MEM 149.390625 1687588179.3509
MEM 149.390625 1687588179.4512
MEM 149.390625 1687588179.5517
MEM 149.390625 1687588179.6521
MEM 149.390625 1687588179.7524
MEM 149.390625 1687588179.8528
MEM 149.390625 1687588179.9532
MEM 149.390625 1687588180.0535
MEM 149.390625 1687588180.1538
MEM 149.390625 1687588180.2542
MEM 149.390625 1687588180.3546
MEM 149.390625 1687588180.4550
MEM 149.390625 1687588180.5554
MEM 149.390625 1687588180.6558
MEM 149.390625 1687588180.7563
MEM 149.390625 1687588180.8567
MEM 149.390625 1687588180.9571
MEM 149.390625 1687588181.0575
MEM 149.390625 1687588181.1580
MEM 149.390625 1687588181.2584
MEM 149.390625 1687588181.3588
MEM 149.390625 1687588181.4593
MEM 149.390625 1687588181.5597
MEM 149.390625 1687588181.6601
MEM 149.390625 1687588181.7605
MEM 149.390625 1687588181.8609
MEM 149.390625 1687588181.9613
MEM 149.390625 1687588182.0617
MEM 149.390625 1687588182.1621
MEM 149.390625 1687588182.2624
MEM 149.390625 1687588182.3627
MEM 149.390625 1687588182.4631
MEM 149.390625 1687588182.5634
MEM 149.390625 1687588182.6638
MEM 149.390625 1687588182.7641
MEM 149.390625 1687588182.8645
MEM 149.390625 1687588182.9649
MEM 149.390625 1687588183.0653
MEM 149.390625 1687588183.1657
MEM 149.390625 1687588183.2661
MEM 149.390625 1687588183.3664
MEM 149.390625 1687588183.4667
MEM 149.390625 1687588183.5670
MEM 149.390625 1687588183.6673
MEM 149.390625 1687588183.7676
MEM 149.390625 1687588183.8680
MEM 149.390625 1687588183.9684
MEM 149.390625 1687588184.0689
MEM 149.390625 1687588184.1693
MEM 149.390625 1687588184.2697
MEM 149.390625 1687588184.3701
MEM 149.390625 1687588184.4705
MEM 149.390625 1687588184.5709
MEM 149.390625 1687588184.6712
MEM 149.390625 1687588184.7716
MEM 149.390625 1687588184.8718
MEM 149.390625 1687588184.9721
MEM 149.390625 1687588185.0725
MEM 149.390625 1687588185.1729
MEM 149.390625 1687588185.2733
MEM 149.390625 1687588185.3736
MEM 149.390625 1687588185.4740
MEM 149.390625 1687588185.5744
MEM 149.390625 1687588185.6748
MEM 149.390625 1687588185.7752
MEM 149.390625 1687588185.8755
MEM 149.390625 1687588185.9759
MEM 149.390625 1687588186.0763
MEM 149.390625 1687588186.1767
MEM 149.390625 1687588186.2770
MEM 149.390625 1687588186.3774
MEM 149.390625 1687588186.4779
MEM 149.390625 1687588186.5783
MEM 149.390625 1687588186.6787
MEM 149.390625 1687588186.7791
MEM 149.390625 1687588186.8795
MEM 149.390625 1687588186.9799
MEM 149.390625 1687588187.0802
MEM 149.390625 1687588187.1806
MEM 149.390625 1687588187.2810
MEM 149.390625 1687588187.3814
MEM 149.390625 1687588187.4818
MEM 149.390625 1687588187.5821
MEM 149.390625 1687588187.6825
MEM 149.390625 1687588187.7829
MEM 149.390625 1687588187.8833
MEM 149.390625 1687588187.9837
MEM 149.390625 1687588188.0841
MEM 149.390625 1687588188.1845
MEM 149.390625 1687588188.2848
MEM 149.390625 1687588188.3852
MEM 149.390625 1687588188.4855
MEM 149.390625 1687588188.5859
MEM 149.390625 1687588188.6864
MEM 149.390625 1687588188.7867
MEM 149.390625 1687588188.8871
MEM 149.390625 1687588188.9875
MEM 149.390625 1687588189.0879
MEM 149.390625 1687588189.1883
MEM 149.390625 1687588189.2888
MEM 149.390625 1687588189.3892
MEM 149.390625 1687588189.4896
MEM 149.390625 1687588189.5900
MEM 149.390625 1687588189.6905
MEM 149.390625 1687588189.7909
MEM 149.390625 1687588189.8914
MEM 149.390625 1687588189.9918
MEM 149.390625 1687588190.0922
MEM 149.390625 1687588190.1926
MEM 149.390625 1687588190.2930
MEM 149.390625 1687588190.3933
MEM 149.390625 1687588190.4937
MEM 149.390625 1687588190.5940
MEM 149.390625 1687588190.6943
MEM 149.390625 1687588190.7945
MEM 149.390625 1687588190.8948
MEM 149.390625 1687588190.9951
MEM 149.390625 1687588191.0954
MEM 149.390625 1687588191.1958
MEM 149.390625 1687588191.2961
MEM 149.390625 1687588191.3965
MEM 149.390625 1687588191.4968
MEM 149.390625 1687588191.5972
MEM 149.390625 1687588191.6975
MEM 149.390625 1687588191.7978
MEM 149.390625 1687588191.8980
MEM 149.390625 1687588191.9983
MEM 149.390625 1687588192.0987
MEM 149.390625 1687588192.1990
MEM 149.390625 1687588192.2994
MEM 149.390625 1687588192.3997
MEM 149.390625 1687588192.5001
MEM 149.390625 1687588192.6004
MEM 149.390625 1687588192.7007
MEM 149.390625 1687588192.8011
MEM 149.390625 1687588192.9014
MEM 149.390625 1687588193.0016
MEM 149.390625 1687588193.1020
MEM 149.390625 1687588193.2023
MEM 149.390625 1687588193.3027
MEM 149.390625 1687588193.4031
MEM 149.390625 1687588193.5035
MEM 149.390625 1687588193.6039
MEM 149.390625 1687588193.7042
MEM 149.390625 1687588193.8046
MEM 149.390625 1687588193.9049
MEM 149.390625 1687588194.0053
MEM 149.390625 1687588194.1056
MEM 149.390625 1687588194.2059
MEM 149.390625 1687588194.3061
MEM 149.390625 1687588194.4064
MEM 149.390625 1687588194.5068
MEM 149.390625 1687588194.6072
MEM 149.390625 1687588194.7075
MEM 149.390625 1687588194.8079
MEM 149.390625 1687588194.9082
MEM 149.390625 1687588195.0085
MEM 149.390625 1687588195.1089
MEM 149.390625 1687588195.2092
MEM 149.390625 1687588195.3095
MEM 149.390625 1687588195.4099
MEM 149.390625 1687588195.5101
MEM 149.390625 1687588195.6105
MEM 149.390625 1687588195.7108
MEM 149.390625 1687588195.8113
MEM 149.390625 1687588195.9116
MEM 149.390625 1687588196.0119
MEM 149.390625 1687588196.1122
MEM 149.390625 1687588196.2125
MEM 149.390625 1687588196.3129
MEM 149.390625 1687588196.4133
MEM 149.390625 1687588196.5137
MEM 149.390625 1687588196.6141
MEM 149.390625 1687588196.7145
MEM 149.390625 1687588196.8149
MEM 149.390625 1687588196.9152
MEM 149.390625 1687588197.0156
MEM 149.390625 1687588197.1159
MEM 149.390625 1687588197.2163
MEM 149.390625 1687588197.3167
MEM 149.390625 1687588197.4171
MEM 149.390625 1687588197.5175
MEM 149.390625 1687588197.6178
MEM 149.390625 1687588197.7180
MEM 149.390625 1687588197.8185
MEM 149.390625 1687588197.9188
MEM 149.390625 1687588198.0193
MEM 149.390625 1687588198.1196
MEM 149.390625 1687588198.2201
MEM 149.390625 1687588198.3205
MEM 149.390625 1687588198.4209
MEM 149.390625 1687588198.5212
MEM 149.390625 1687588198.6216
MEM 149.390625 1687588198.7220
MEM 149.390625 1687588198.8225
MEM 149.390625 1687588198.9228
MEM 149.390625 1687588199.0232
MEM 149.390625 1687588199.1236
MEM 149.390625 1687588199.2240
MEM 149.390625 1687588199.3243
MEM 149.390625 1687588199.4247
MEM 149.390625 1687588199.5251
MEM 149.390625 1687588199.6255
MEM 149.390625 1687588199.7259
MEM 149.390625 1687588199.8263
MEM 149.390625 1687588199.9267
MEM 149.390625 1687588200.0270
MEM 149.390625 1687588200.1273
MEM 149.390625 1687588200.2275
MEM 149.390625 1687588200.3278
MEM 149.390625 1687588200.4282
MEM 149.390625 1687588200.5286
MEM 149.390625 1687588200.6289
MEM 149.390625 1687588200.7293
MEM 149.390625 1687588200.8297
MEM 149.390625 1687588200.9300
MEM 149.390625 1687588201.0304
MEM 149.390625 1687588201.1308
MEM 149.390625 1687588201.2330
MEM 149.390625 1687588201.3335
MEM 149.390625 1687588201.4339
MEM 149.390625 1687588201.5342
MEM 149.390625 1687588201.6352
MEM 149.390625 1687588201.7362
MEM 149.390625 1687588201.8373
MEM 149.390625 1687588201.9377
MEM 149.390625 1687588202.0382
MEM 149.390625 1687588202.1386
MEM 149.390625 1687588202.2391
MEM 149.390625 1687588202.3395
MEM 149.390625 1687588202.4400
MEM 149.390625 1687588202.5404
MEM 149.390625 1687588202.6408
MEM 149.390625 1687588202.7412
MEM 149.390625 1687588202.8417
MEM 149.390625 1687588202.9421
MEM 149.390625 1687588203.0425
MEM 149.390625 1687588203.1429
MEM 149.390625 1687588203.2433
MEM 149.390625 1687588203.3437
MEM 149.390625 1687588203.4442
MEM 149.390625 1687588203.5446
MEM 149.390625 1687588203.6461
MEM 149.390625 1687588203.7465
MEM 149.390625 1687588203.8469
MEM 149.390625 1687588203.9472
MEM 149.390625 1687588204.0476
MEM 149.390625 1687588204.1480
MEM 149.390625 1687588204.2485
MEM 149.390625 1687588204.3489
MEM 149.390625 1687588204.4493
MEM 149.390625 1687588204.5497
MEM 149.390625 1687588204.6500
MEM 149.390625 1687588204.7504
MEM 149.390625 1687588204.8508
MEM 149.390625 1687588204.9512
MEM 149.390625 1687588205.0515
MEM 149.390625 1687588205.1519
MEM 149.390625 1687588205.2522
MEM 149.390625 1687588205.3526
MEM 149.390625 1687588205.4530
MEM 149.390625 1687588205.5534
MEM 149.390625 1687588205.6538
MEM 149.390625 1687588205.7543
MEM 149.390625 1687588205.8548
MEM 149.390625 1687588205.9552
MEM 149.390625 1687588206.0572
MEM 149.390625 1687588206.1576
MEM 149.390625 1687588206.2580
MEM 149.390625 1687588206.3584
MEM 149.390625 1687588206.4588
MEM 149.390625 1687588206.5593
MEM 149.390625 1687588206.6597
MEM 149.390625 1687588206.7601
MEM 149.390625 1687588206.8605
MEM 149.390625 1687588206.9610
MEM 149.390625 1687588207.0614
MEM 149.390625 1687588207.1618
MEM 149.390625 1687588207.2622
MEM 149.390625 1687588207.3626
MEM 149.390625 1687588207.4631
MEM 149.390625 1687588207.5635
MEM 149.390625 1687588207.6638
MEM 149.390625 1687588207.7641
MEM 149.390625 1687588207.8645
MEM 149.390625 1687588207.9649
MEM 149.390625 1687588208.0652
MEM 149.390625 1687588208.1656
MEM 149.390625 1687588208.2660
MEM 149.390625 1687588208.3664
MEM 149.390625 1687588208.4669
MEM 149.390625 1687588208.5673
MEM 149.390625 1687588208.6676
MEM 149.390625 1687588208.7681
MEM 149.390625 1687588208.8685
MEM 149.390625 1687588208.9689
MEM 149.390625 1687588209.0694
MEM 149.390625 1687588209.1698
MEM 149.390625 1687588209.2702
MEM 149.390625 1687588209.3706
MEM 149.390625 1687588209.4709
MEM 149.390625 1687588209.5714
MEM 149.390625 1687588209.6718
MEM 149.390625 1687588209.7722
MEM 149.390625 1687588209.8727
MEM 149.390625 1687588209.9731
MEM 149.390625 1687588210.0734
MEM 149.390625 1687588210.1739
MEM 149.390625 1687588210.2743
MEM 149.390625 1687588210.3747
MEM 149.390625 1687588210.4751
MEM 149.390625 1687588210.5755
MEM 149.390625 1687588210.6760
MEM 149.390625 1687588210.7764
MEM 149.390625 1687588210.8768
MEM 149.390625 1687588210.9773
MEM 149.390625 1687588211.0777
MEM 149.390625 1687588211.1781
MEM 149.390625 1687588211.2785
MEM 149.390625 1687588211.3788
MEM 149.390625 1687588211.4792
MEM 149.390625 1687588211.5796
MEM 149.390625 1687588211.6800
MEM 149.390625 1687588211.7804
MEM 149.390625 1687588211.8808
MEM 149.390625 1687588211.9812
MEM 149.390625 1687588212.0816
MEM 149.390625 1687588212.1820
MEM 149.390625 1687588212.2824
MEM 149.390625 1687588212.3828
MEM 149.390625 1687588212.4831
MEM 149.390625 1687588212.5835
MEM 149.390625 1687588212.6838
MEM 149.390625 1687588212.7842
MEM 149.390625 1687588212.8847
MEM 149.390625 1687588212.9851
MEM 149.390625 1687588213.0855
MEM 149.390625 1687588213.1859
MEM 149.390625 1687588213.2864
MEM 149.390625 1687588213.3868
MEM 149.390625 1687588213.4873
MEM 149.390625 1687588213.5877
MEM 149.390625 1687588213.6882
MEM 149.390625 1687588213.7886
MEM 149.390625 1687588213.8890
MEM 149.390625 1687588213.9895
MEM 149.390625 1687588214.0899
MEM 149.390625 1687588214.1902
MEM 149.390625 1687588214.2906
MEM 149.390625 1687588214.3910
MEM 149.390625 1687588214.4914
MEM 149.390625 1687588214.5918
MEM 149.390625 1687588214.6922
MEM 149.390625 1687588214.7926
MEM 149.390625 1687588214.8931
MEM 149.390625 1687588214.9936
MEM 149.390625 1687588215.0941
MEM 149.390625 1687588215.1946
MEM 149.390625 1687588215.2950
MEM 149.390625 1687588215.3956
MEM 149.390625 1687588215.4961
MEM 149.390625 1687588215.5966
MEM 149.390625 1687588215.6971
MEM 149.390625 1687588215.7976
MEM 149.390625 1687588215.8981
MEM 149.390625 1687588215.9985
MEM 149.390625 1687588216.0988
MEM 149.390625 1687588216.1992
MEM 149.390625 1687588216.2997
MEM 149.390625 1687588216.4001
MEM 149.390625 1687588216.5007
MEM 149.390625 1687588216.6011
MEM 149.390625 1687588216.7015
MEM 149.390625 1687588216.8018
MEM 149.390625 1687588216.9021
MEM 149.390625 1687588217.0024
MEM 149.390625 1687588217.1027
MEM 149.390625 1687588217.2031
MEM 149.390625 1687588217.3035
MEM 149.390625 1687588217.4039
MEM 149.390625 1687588217.5042
MEM 149.390625 1687588217.6046
MEM 149.390625 1687588217.7050
MEM 149.390625 1687588217.8054
MEM 149.390625 1687588217.9058
MEM 149.390625 1687588218.0061
MEM 149.390625 1687588218.1065
MEM 149.390625 1687588218.2069
MEM 149.390625 1687588218.3072
MEM 149.390625 1687588218.4076
MEM 149.390625 1687588218.5080
MEM 149.390625 1687588218.6084
MEM 149.390625 1687588218.7088
MEM 149.390625 1687588218.8092
MEM 149.390625 1687588218.9097
MEM 149.390625 1687588219.0101
MEM 149.390625 1687588219.1105
MEM 149.390625 1687588219.2109
MEM 149.390625 1687588219.3113
MEM 149.390625 1687588219.4117
MEM 149.390625 1687588219.5122
MEM 149.390625 1687588219.6127
MEM 149.390625 1687588219.7133
MEM 149.390625 1687588219.8138
MEM 149.390625 1687588219.9143
MEM 149.390625 1687588220.0148
MEM 149.390625 1687588220.1154
MEM 149.390625 1687588220.2160
MEM 149.390625 1687588220.3165
MEM 149.390625 1687588220.4170
MEM 149.390625 1687588220.5176
MEM 149.390625 1687588220.6181
MEM 149.390625 1687588220.7186
MEM 149.390625 1687588220.8191
MEM 149.390625 1687588220.9196
MEM 149.390625 1687588221.0202
MEM 149.390625 1687588221.1207
MEM 149.390625 1687588221.2212
MEM 149.390625 1687588221.3218
MEM 149.390625 1687588221.4222
MEM 149.390625 1687588221.5226
MEM 149.390625 1687588221.6230
MEM 149.390625 1687588221.7236
MEM 149.390625 1687588221.8241
MEM 149.390625 1687588221.9245
MEM 149.390625 1687588222.0249
MEM 149.390625 1687588222.1252
MEM 149.390625 1687588222.2256
MEM 149.390625 1687588222.3261
MEM 149.390625 1687588222.4266
MEM 149.390625 1687588222.5271
MEM 149.390625 1687588222.6276
MEM 149.390625 1687588222.7282
MEM 149.390625 1687588222.8287
MEM 149.390625 1687588222.9292
MEM 149.390625 1687588223.0297
MEM 149.390625 1687588223.1302
MEM 149.390625 1687588223.2307
MEM 149.390625 1687588223.3313
MEM 149.390625 1687588223.4318
MEM 149.390625 1687588223.5323
MEM 149.390625 1687588223.6327
MEM 149.390625 1687588223.7331
MEM 149.390625 1687588223.8335
MEM 149.390625 1687588223.9339
MEM 149.390625 1687588224.0342
MEM 149.390625 1687588224.1346
MEM 149.390625 1687588224.2350
MEM 149.390625 1687588224.3354
MEM 149.390625 1687588224.4359
MEM 149.390625 1687588224.5364
MEM 149.390625 1687588224.6369
MEM 149.390625 1687588224.7372
MEM 149.390625 1687588224.8376
MEM 149.390625 1687588224.9380
MEM 149.390625 1687588225.0385
MEM 149.390625 1687588225.1391
MEM 149.390625 1687588225.2396
MEM 149.390625 1687588225.3401
MEM 149.390625 1687588225.4406
MEM 149.390625 1687588225.5411
MEM 149.390625 1687588225.6417
MEM 149.390625 1687588225.7422
MEM 149.390625 1687588225.8428
MEM 149.390625 1687588225.9433
MEM 149.390625 1687588226.0438
MEM 149.390625 1687588226.1444
MEM 149.390625 1687588226.2449
MEM 149.390625 1687588226.3454
MEM 149.390625 1687588226.4459
MEM 149.390625 1687588226.5464
MEM 149.390625 1687588226.6468
MEM 149.390625 1687588226.7472
MEM 149.390625 1687588226.8476
MEM 149.390625 1687588226.9480
MEM 149.390625 1687588227.0484
MEM 149.390625 1687588227.1489
MEM 149.390625 1687588227.2494
MEM 149.390625 1687588227.3499
MEM 149.390625 1687588227.4504
MEM 149.390625 1687588227.5509
MEM 149.390625 1687588227.6514
MEM 149.390625 1687588227.7519
MEM 149.390625 1687588227.8524
MEM 149.390625 1687588227.9529
MEM 149.390625 1687588228.0535
MEM 149.390625 1687588228.1540
MEM 149.390625 1687588228.2546
MEM 149.390625 1687588228.3553
MEM 149.390625 1687588228.4558
MEM 149.390625 1687588228.5563
MEM 149.390625 1687588228.6572
MEM 149.390625 1687588228.7576
MEM 149.390625 1687588228.8580
MEM 149.390625 1687588228.9584
MEM 149.390625 1687588229.0589
MEM 149.390625 1687588229.1593
MEM 149.390625 1687588229.2596
MEM 149.390625 1687588229.3599
MEM 149.390625 1687588229.4603
MEM 149.390625 1687588229.5607
MEM 149.390625 1687588229.6611
MEM 149.390625 1687588229.7615
MEM 149.390625 1687588229.8618
MEM 149.390625 1687588229.9621
MEM 149.390625 1687588230.0624
MEM 149.390625 1687588230.1627
MEM 149.390625 1687588230.2631
MEM 149.390625 1687588230.3635
MEM 149.390625 1687588230.4638
MEM 149.390625 1687588230.5642
MEM 149.390625 1687588230.6646
MEM 149.390625 1687588230.7650
MEM 149.390625 1687588230.8654
MEM 149.390625 1687588230.9658
MEM 149.390625 1687588231.0662
MEM 149.390625 1687588231.1665
MEM 149.390625 1687588231.2668
MEM 149.390625 1687588231.3671
MEM 149.390625 1687588231.4675
MEM 149.390625 1687588231.5678
MEM 149.390625 1687588231.6683
MEM 149.390625 1687588231.7686
MEM 149.390625 1687588231.8690
MEM 149.390625 1687588231.9694
MEM 149.390625 1687588232.0698
MEM 149.390625 1687588232.1702
MEM 149.390625 1687588232.2706
MEM 149.390625 1687588232.3709
MEM 149.390625 1687588232.4713
MEM 149.390625 1687588232.5716
MEM 149.390625 1687588232.6719
MEM 149.390625 1687588232.7721
MEM 149.390625 1687588232.8724
MEM 149.390625 1687588232.9727
MEM 149.390625 1687588233.0731
MEM 149.390625 1687588233.1734
MEM 149.390625 1687588233.2738
MEM 149.390625 1687588233.3742
MEM 149.390625 1687588233.4752
MEM 149.390625 1687588233.5756
MEM 149.390625 1687588233.6760
MEM 149.390625 1687588233.7764
MEM 149.390625 1687588233.8767
MEM 149.390625 1687588233.9771
MEM 149.390625 1687588234.0775
MEM 149.390625 1687588234.1779
MEM 149.390625 1687588234.2783
MEM 149.390625 1687588234.3787
MEM 149.390625 1687588234.4791
MEM 149.390625 1687588234.5794
MEM 149.390625 1687588234.6797
MEM 149.390625 1687588234.7801
MEM 149.390625 1687588234.8804
MEM 149.390625 1687588234.9807
MEM 149.390625 1687588235.0813
MEM 149.390625 1687588235.1818
MEM 149.390625 1687588235.2824
MEM 149.390625 1687588235.3829
MEM 149.390625 1687588235.4833
MEM 149.390625 1687588235.5838
MEM 149.390625 1687588235.6843
MEM 149.390625 1687588235.7848
MEM 149.390625 1687588235.8852
MEM 149.390625 1687588235.9856
MEM 149.390625 1687588236.0860
MEM 149.390625 1687588236.1863
MEM 149.390625 1687588236.2866
MEM 149.390625 1687588236.3869
MEM 149.390625 1687588236.4873
MEM 149.390625 1687588236.5877
MEM 149.390625 1687588236.6880
MEM 149.390625 1687588236.7883
MEM 149.390625 1687588236.8887
MEM 149.390625 1687588236.9891
MEM 149.390625 1687588237.0895
MEM 149.390625 1687588237.1898
MEM 149.390625 1687588237.2904
MEM 149.390625 1687588237.3909
MEM 149.390625 1687588237.4914
MEM 149.390625 1687588237.5919
MEM 149.390625 1687588237.6923
MEM 149.390625 1687588237.7929
MEM 149.390625 1687588237.8933
MEM 149.390625 1687588237.9936
MEM 149.390625 1687588238.0940
MEM 149.390625 1687588238.1945
MEM 149.390625 1687588238.2950
MEM 149.390625 1687588238.3956
MEM 149.390625 1687588238.4961
MEM 149.390625 1687588238.5966
MEM 149.390625 1687588238.6970
MEM 149.390625 1687588238.7973
MEM 149.390625 1687588238.8977
MEM 149.390625 1687588238.9980
MEM 149.390625 1687588239.0984
MEM 149.390625 1687588239.1988
MEM 149.390625 1687588239.2991
MEM 149.390625 1687588239.3995
MEM 149.390625 1687588239.4998
MEM 149.390625 1687588239.6002
MEM 149.390625 1687588239.7005
MEM 149.390625 1687588239.8010
MEM 149.390625 1687588239.9015
MEM 149.390625 1687588240.0021
MEM 149.390625 1687588240.1025
MEM 149.390625 1687588240.2029
MEM 149.390625 1687588240.3032
MEM 149.390625 1687588240.4036
MEM 149.390625 1687588240.5040
MEM 149.390625 1687588240.6044
MEM 149.390625 1687588240.7047
MEM 149.390625 1687588240.8051
MEM 149.390625 1687588240.9055
MEM 149.390625 1687588241.0058
MEM 149.390625 1687588241.1062
MEM 149.390625 1687588241.2066
MEM 149.390625 1687588241.3069
MEM 149.390625 1687588241.4072
MEM 149.390625 1687588241.5075
MEM 149.390625 1687588241.6079
MEM 149.390625 1687588241.7082
MEM 149.390625 1687588241.8085
MEM 149.390625 1687588241.9089
MEM 149.390625 1687588242.0093
MEM 149.390625 1687588242.1096
MEM 149.390625 1687588242.2099
MEM 149.390625 1687588242.3102
MEM 149.390625 1687588242.4105
MEM 149.390625 1687588242.5108
MEM 149.390625 1687588242.6112
MEM 149.390625 1687588242.7115
MEM 149.390625 1687588242.8119
MEM 149.390625 1687588242.9123
MEM 149.390625 1687588243.0126
MEM 149.390625 1687588243.1130
MEM 149.390625 1687588243.2134
MEM 149.390625 1687588243.3138
MEM 149.390625 1687588243.4141
MEM 149.390625 1687588243.5145
MEM 149.390625 1687588243.6149
MEM 149.390625 1687588243.7153
MEM 149.390625 1687588243.8157
MEM 149.390625 1687588243.9162
MEM 149.390625 1687588244.0167
MEM 149.390625 1687588244.1173
MEM 149.390625 1687588244.2178
MEM 149.390625 1687588244.3184
MEM 149.390625 1687588244.4189
MEM 149.390625 1687588244.5195
MEM 149.390625 1687588244.6200
