CMDLINE /root/multicens/env/bin/python app.py
MEM 149.382812 1687328549.9131
MEM 149.382812 1687328550.0135
MEM 149.382812 1687328550.1139
MEM 149.382812 1687328550.2142
MEM 149.382812 1687328550.3146
MEM 149.382812 1687328550.4148
MEM 149.382812 1687328550.5151
MEM 149.382812 1687328550.6155
MEM 149.382812 1687328550.7160
MEM 149.382812 1687328550.8165
MEM 149.382812 1687328550.9171
MEM 149.382812 1687328551.0176
MEM 149.382812 1687328551.1181
MEM 149.382812 1687328551.2185
MEM 149.382812 1687328551.3189
MEM 149.382812 1687328551.4195
MEM 149.382812 1687328551.5200
MEM 149.382812 1687328551.6205
MEM 149.382812 1687328551.7210
MEM 149.382812 1687328551.8215
MEM 149.382812 1687328551.9221
MEM 149.382812 1687328552.0232
MEM 149.382812 1687328552.1237
MEM 149.382812 1687328552.2242
MEM 149.382812 1687328552.3248
MEM 149.382812 1687328552.4253
MEM 149.382812 1687328552.5258
MEM 149.382812 1687328552.6263
MEM 149.382812 1687328552.7268
MEM 149.382812 1687328552.8274
MEM 149.382812 1687328552.9279
MEM 149.382812 1687328553.0283
MEM 149.382812 1687328553.1286
MEM 149.382812 1687328553.2289
MEM 149.382812 1687328553.3293
MEM 149.382812 1687328553.4296
MEM 149.382812 1687328553.5298
MEM 149.382812 1687328553.6301
MEM 149.382812 1687328553.7304
MEM 149.382812 1687328553.8307
MEM 149.382812 1687328553.9311
MEM 149.382812 1687328554.0315
MEM 149.382812 1687328554.1318
MEM 149.382812 1687328554.2322
MEM 149.382812 1687328554.3326
MEM 149.382812 1687328554.4330
MEM 149.382812 1687328554.5334
MEM 149.382812 1687328554.6338
MEM 149.382812 1687328554.7340
MEM 149.382812 1687328554.8343
MEM 149.382812 1687328554.9345
MEM 149.382812 1687328555.0347
MEM 149.382812 1687328555.1351
MEM 149.382812 1687328555.2355
MEM 149.382812 1687328555.3359
MEM 149.382812 1687328555.4363
MEM 149.382812 1687328555.5368
MEM 149.382812 1687328555.6372
MEM 149.382812 1687328555.7377
MEM 149.382812 1687328555.8381
MEM 149.382812 1687328555.9384
MEM 149.382812 1687328556.0388
MEM 149.382812 1687328556.1392
MEM 149.382812 1687328556.2396
MEM 149.382812 1687328556.3401
MEM 149.382812 1687328556.4404
MEM 149.382812 1687328556.5408
MEM 149.382812 1687328556.6413
MEM 149.382812 1687328556.7416
MEM 149.382812 1687328556.8420
MEM 149.382812 1687328556.9423
MEM 149.382812 1687328557.0426
MEM 149.382812 1687328557.1430
MEM 149.382812 1687328557.2434
MEM 149.382812 1687328557.3438
MEM 149.382812 1687328557.4441
MEM 149.382812 1687328557.5445
MEM 149.382812 1687328557.6449
MEM 149.382812 1687328557.7452
MEM 149.382812 1687328557.8455
MEM 149.382812 1687328557.9458
MEM 149.382812 1687328558.0461
MEM 149.382812 1687328558.1464
MEM 149.382812 1687328558.2467
MEM 149.382812 1687328558.3470
MEM 149.382812 1687328558.4472
MEM 149.382812 1687328558.5475
MEM 149.382812 1687328558.6477
MEM 149.382812 1687328558.7480
MEM 149.382812 1687328558.8483
MEM 149.382812 1687328558.9486
MEM 149.382812 1687328559.0490
MEM 149.382812 1687328559.1493
MEM 149.382812 1687328559.2496
MEM 149.382812 1687328559.3498
MEM 149.382812 1687328559.4502
MEM 149.382812 1687328559.5506
MEM 149.382812 1687328559.6509
MEM 149.382812 1687328559.7512
MEM 149.382812 1687328559.8516
MEM 149.382812 1687328559.9520
MEM 149.382812 1687328560.0524
MEM 149.382812 1687328560.1527
MEM 149.382812 1687328560.2531
MEM 149.382812 1687328560.3534
MEM 149.382812 1687328560.4537
MEM 149.382812 1687328560.5540
MEM 149.382812 1687328560.6545
MEM 149.382812 1687328560.7548
MEM 149.382812 1687328560.8551
MEM 149.382812 1687328560.9554
MEM 149.382812 1687328561.0557
MEM 149.382812 1687328561.1561
MEM 149.382812 1687328561.2565
MEM 149.382812 1687328561.3567
MEM 149.382812 1687328561.4570
MEM 149.382812 1687328561.5574
MEM 149.382812 1687328561.6577
MEM 149.382812 1687328561.7581
MEM 149.382812 1687328561.8585
MEM 149.382812 1687328561.9589
MEM 149.382812 1687328562.0593
MEM 149.382812 1687328562.1597
MEM 149.382812 1687328562.2601
MEM 149.382812 1687328562.3604
MEM 149.382812 1687328562.4609
MEM 149.382812 1687328562.5612
MEM 149.382812 1687328562.6616
MEM 149.382812 1687328562.7619
MEM 149.382812 1687328562.8622
MEM 149.382812 1687328562.9626
MEM 149.382812 1687328563.0630
MEM 149.382812 1687328563.1633
MEM 149.382812 1687328563.2636
MEM 149.382812 1687328563.3639
MEM 149.382812 1687328563.4641
MEM 149.382812 1687328563.5643
MEM 149.382812 1687328563.6646
MEM 149.382812 1687328563.7648
MEM 149.382812 1687328563.8652
MEM 149.382812 1687328563.9655
MEM 149.382812 1687328564.0658
MEM 149.382812 1687328564.1662
MEM 149.382812 1687328564.2665
MEM 149.382812 1687328564.3669
MEM 149.382812 1687328564.4673
MEM 149.382812 1687328564.5676
MEM 149.382812 1687328564.6681
MEM 149.382812 1687328564.7685
MEM 149.382812 1687328564.8689
MEM 149.382812 1687328564.9692
MEM 149.382812 1687328565.0695
MEM 149.382812 1687328565.1699
MEM 149.382812 1687328565.2702
MEM 149.382812 1687328565.3705
MEM 149.382812 1687328565.4707
MEM 149.382812 1687328565.5710
MEM 149.382812 1687328565.6713
MEM 149.382812 1687328565.7716
MEM 149.382812 1687328565.8719
MEM 149.382812 1687328565.9722
MEM 149.382812 1687328566.0726
MEM 149.382812 1687328566.1730
MEM 149.382812 1687328566.2734
MEM 149.382812 1687328566.3737
MEM 149.382812 1687328566.4740
MEM 149.382812 1687328566.5744
MEM 149.382812 1687328566.6748
MEM 149.382812 1687328566.7751
MEM 149.382812 1687328566.8754
MEM 149.382812 1687328566.9756
MEM 149.382812 1687328567.0760
MEM 149.382812 1687328567.1764
MEM 149.382812 1687328567.2767
MEM 149.382812 1687328567.3772
MEM 149.382812 1687328567.4776
MEM 149.382812 1687328567.5780
MEM 149.382812 1687328567.6783
MEM 149.382812 1687328567.7785
MEM 149.382812 1687328567.8788
MEM 149.382812 1687328567.9791
MEM 149.382812 1687328568.0794
MEM 149.382812 1687328568.1797
MEM 149.382812 1687328568.2799
MEM 149.382812 1687328568.3802
MEM 149.382812 1687328568.4805
MEM 149.382812 1687328568.5809
MEM 149.382812 1687328568.6812
MEM 149.382812 1687328568.7816
MEM 149.382812 1687328568.8821
MEM 149.382812 1687328568.9825
MEM 149.382812 1687328569.0828
MEM 149.382812 1687328569.1831
MEM 149.382812 1687328569.2834
MEM 149.382812 1687328569.3837
MEM 149.382812 1687328569.4841
MEM 149.382812 1687328569.5845
MEM 149.382812 1687328569.6849
MEM 149.382812 1687328569.7853
MEM 149.382812 1687328569.8856
MEM 149.382812 1687328569.9861
MEM 149.382812 1687328570.0865
MEM 149.382812 1687328570.1868
MEM 149.382812 1687328570.2872
MEM 149.382812 1687328570.3875
MEM 149.382812 1687328570.4878
MEM 149.382812 1687328570.5881
MEM 149.382812 1687328570.6884
MEM 149.382812 1687328570.7887
MEM 149.382812 1687328570.8890
MEM 149.382812 1687328570.9892
MEM 149.382812 1687328571.0895
MEM 149.382812 1687328571.1897
MEM 149.382812 1687328571.2900
MEM 149.382812 1687328571.3902
MEM 149.382812 1687328571.4905
MEM 149.382812 1687328571.5907
MEM 149.382812 1687328571.6910
MEM 149.382812 1687328571.7913
MEM 149.382812 1687328571.8916
MEM 149.382812 1687328571.9920
MEM 149.382812 1687328572.0924
MEM 149.382812 1687328572.1928
MEM 149.382812 1687328572.2932
MEM 149.382812 1687328572.3935
MEM 149.382812 1687328572.4939
MEM 149.382812 1687328572.5943
MEM 149.382812 1687328572.6947
MEM 149.382812 1687328572.7951
MEM 149.382812 1687328572.8956
MEM 149.382812 1687328572.9959
MEM 149.382812 1687328573.0963
MEM 149.382812 1687328573.1966
MEM 149.382812 1687328573.2970
MEM 149.382812 1687328573.3975
MEM 149.382812 1687328573.4979
MEM 149.382812 1687328573.5983
MEM 149.382812 1687328573.6987
MEM 149.382812 1687328573.7991
MEM 149.382812 1687328573.8995
MEM 149.382812 1687328573.9999
MEM 149.382812 1687328574.1003
MEM 149.382812 1687328574.2008
MEM 149.382812 1687328574.3013
MEM 149.382812 1687328574.4017
MEM 149.382812 1687328574.5021
MEM 149.382812 1687328574.6025
MEM 149.382812 1687328574.7030
MEM 149.382812 1687328574.8034
MEM 149.382812 1687328574.9037
MEM 149.382812 1687328575.0041
MEM 149.382812 1687328575.1044
MEM 149.382812 1687328575.2048
MEM 149.382812 1687328575.3051
MEM 149.382812 1687328575.4053
MEM 149.382812 1687328575.5056
MEM 149.382812 1687328575.6060
MEM 149.382812 1687328575.7064
MEM 149.382812 1687328575.8067
MEM 149.382812 1687328575.9071
MEM 149.382812 1687328576.0074
MEM 149.382812 1687328576.1079
MEM 149.382812 1687328576.2083
MEM 149.382812 1687328576.3087
MEM 149.382812 1687328576.4091
MEM 149.382812 1687328576.5094
MEM 149.382812 1687328576.6097
MEM 149.382812 1687328576.7102
MEM 149.382812 1687328576.8106
MEM 149.382812 1687328576.9110
MEM 149.382812 1687328577.0114
MEM 149.382812 1687328577.1118
MEM 149.382812 1687328577.2122
MEM 149.382812 1687328577.3125
MEM 149.382812 1687328577.4127
MEM 149.382812 1687328577.5131
MEM 149.382812 1687328577.6135
MEM 149.382812 1687328577.7138
MEM 149.382812 1687328577.8142
MEM 149.382812 1687328577.9145
MEM 149.382812 1687328578.0151
MEM 149.382812 1687328578.1155
MEM 149.382812 1687328578.2158
MEM 149.382812 1687328578.3162
MEM 149.382812 1687328578.4166
MEM 149.382812 1687328578.5171
MEM 149.382812 1687328578.6175
MEM 149.382812 1687328578.7178
MEM 149.382812 1687328578.8183
MEM 149.382812 1687328578.9187
MEM 149.382812 1687328579.0191
MEM 149.382812 1687328579.1196
MEM 149.382812 1687328579.2200
MEM 149.382812 1687328579.3204
MEM 149.382812 1687328579.4208
MEM 149.382812 1687328579.5212
MEM 149.382812 1687328579.6216
MEM 149.382812 1687328579.7219
MEM 149.382812 1687328579.8223
MEM 149.382812 1687328579.9227
MEM 149.382812 1687328580.0231
MEM 149.382812 1687328580.1235
MEM 149.382812 1687328580.2239
MEM 149.382812 1687328580.3243
MEM 149.382812 1687328580.4248
MEM 149.382812 1687328580.5251
MEM 149.382812 1687328580.6256
MEM 149.382812 1687328580.7260
MEM 149.382812 1687328580.8265
MEM 149.382812 1687328580.9267
MEM 149.382812 1687328581.0271
MEM 149.382812 1687328581.1275
MEM 149.382812 1687328581.2279
MEM 149.382812 1687328581.3283
MEM 149.382812 1687328581.4287
MEM 149.382812 1687328581.5291
MEM 149.382812 1687328581.6295
MEM 149.382812 1687328581.7300
MEM 149.382812 1687328581.8304
MEM 149.382812 1687328581.9308
MEM 149.382812 1687328582.0313
MEM 149.382812 1687328582.1317
MEM 149.382812 1687328582.2321
MEM 149.382812 1687328582.3325
MEM 149.382812 1687328582.4329
MEM 149.382812 1687328582.5333
MEM 149.382812 1687328582.6337
MEM 149.382812 1687328582.7342
MEM 149.382812 1687328582.8346
MEM 149.382812 1687328582.9350
MEM 149.382812 1687328583.0354
MEM 149.382812 1687328583.1358
MEM 149.382812 1687328583.2363
MEM 149.382812 1687328583.3367
MEM 149.382812 1687328583.4371
MEM 149.382812 1687328583.5375
MEM 149.382812 1687328583.6379
MEM 149.382812 1687328583.7382
MEM 149.382812 1687328583.8386
MEM 149.382812 1687328583.9389
MEM 149.382812 1687328584.0393
MEM 149.382812 1687328584.1397
MEM 149.382812 1687328584.2400
MEM 149.382812 1687328584.3404
MEM 149.382812 1687328584.4408
MEM 149.382812 1687328584.5411
MEM 149.382812 1687328584.6415
MEM 149.382812 1687328584.7419
MEM 149.382812 1687328584.8421
MEM 149.382812 1687328584.9424
MEM 149.382812 1687328585.0426
MEM 149.382812 1687328585.1430
MEM 149.382812 1687328585.2434
MEM 149.382812 1687328585.3438
MEM 149.382812 1687328585.4441
MEM 149.382812 1687328585.5444
MEM 149.382812 1687328585.6447
MEM 149.382812 1687328585.7452
MEM 149.382812 1687328585.8457
MEM 149.382812 1687328585.9463
MEM 149.382812 1687328586.0496
MEM 149.382812 1687328586.1500
MEM 149.382812 1687328586.2504
MEM 149.382812 1687328586.3507
MEM 149.382812 1687328586.4510
MEM 149.382812 1687328586.5513
MEM 149.382812 1687328586.6517
MEM 149.382812 1687328586.7520
MEM 149.382812 1687328586.8524
MEM 149.382812 1687328586.9528
MEM 149.382812 1687328587.0533
MEM 149.382812 1687328587.1538
MEM 149.382812 1687328587.2542
MEM 149.382812 1687328587.3546
MEM 149.382812 1687328587.4549
MEM 149.382812 1687328587.5552
MEM 149.382812 1687328587.6555
MEM 149.382812 1687328587.7558
MEM 149.382812 1687328587.8562
MEM 149.382812 1687328587.9566
MEM 149.382812 1687328588.0570
MEM 149.382812 1687328588.1574
MEM 149.382812 1687328588.2577
MEM 149.382812 1687328588.3581
MEM 149.382812 1687328588.4585
MEM 149.382812 1687328588.5587
MEM 149.382812 1687328588.6592
MEM 149.382812 1687328588.7595
MEM 149.382812 1687328588.8598
MEM 149.382812 1687328588.9601
MEM 149.382812 1687328589.0604
MEM 149.382812 1687328589.1609
MEM 149.382812 1687328589.2614
MEM 149.382812 1687328589.3619
MEM 149.382812 1687328589.4622
MEM 149.382812 1687328589.5626
MEM 149.382812 1687328589.6629
MEM 149.382812 1687328589.7634
MEM 149.382812 1687328589.8639
MEM 149.382812 1687328589.9644
MEM 149.382812 1687328590.0649
MEM 149.382812 1687328590.1653
MEM 149.382812 1687328590.2657
MEM 149.382812 1687328590.3661
MEM 149.382812 1687328590.4665
MEM 149.382812 1687328590.5669
MEM 149.382812 1687328590.6681
MEM 149.382812 1687328590.7684
MEM 149.382812 1687328590.8687
MEM 149.382812 1687328590.9690
MEM 149.382812 1687328591.0692
MEM 149.382812 1687328591.1695
MEM 149.382812 1687328591.2698
MEM 149.382812 1687328591.3701
MEM 149.382812 1687328591.4705
MEM 149.382812 1687328591.5708
MEM 149.382812 1687328591.6712
MEM 149.382812 1687328591.7716
MEM 149.382812 1687328591.8719
MEM 149.382812 1687328591.9723
MEM 149.382812 1687328592.0726
MEM 149.382812 1687328592.1729
MEM 149.382812 1687328592.2733
MEM 149.382812 1687328592.3736
MEM 149.382812 1687328592.4740
MEM 149.382812 1687328592.5744
MEM 149.382812 1687328592.6747
MEM 149.382812 1687328592.7751
MEM 149.382812 1687328592.8754
MEM 149.382812 1687328592.9758
MEM 149.382812 1687328593.0761
MEM 149.382812 1687328593.1764
MEM 149.382812 1687328593.2767
MEM 149.382812 1687328593.3770
MEM 149.382812 1687328593.4773
MEM 149.382812 1687328593.5777
MEM 149.382812 1687328593.6780
MEM 149.382812 1687328593.7785
MEM 149.382812 1687328593.8790
MEM 149.382812 1687328593.9794
MEM 149.382812 1687328594.0799
MEM 149.382812 1687328594.1802
MEM 149.382812 1687328594.2806
MEM 149.382812 1687328594.3810
MEM 149.382812 1687328594.4813
MEM 149.382812 1687328594.5816
MEM 149.382812 1687328594.6820
MEM 149.382812 1687328594.7824
MEM 149.382812 1687328594.8827
MEM 149.382812 1687328594.9830
MEM 149.382812 1687328595.0833
MEM 149.382812 1687328595.1836
MEM 149.382812 1687328595.2840
MEM 149.382812 1687328595.3844
MEM 149.382812 1687328595.4847
MEM 149.382812 1687328595.5851
MEM 149.382812 1687328595.6855
MEM 149.382812 1687328595.7859
MEM 149.382812 1687328595.8863
MEM 149.382812 1687328595.9866
MEM 149.382812 1687328596.0870
MEM 149.382812 1687328596.1873
MEM 149.382812 1687328596.2875
MEM 149.382812 1687328596.3878
MEM 149.382812 1687328596.4881
MEM 149.382812 1687328596.5883
MEM 149.382812 1687328596.6886
MEM 149.382812 1687328596.7888
MEM 149.382812 1687328596.8891
MEM 149.382812 1687328596.9893
MEM 149.382812 1687328597.0896
MEM 149.382812 1687328597.1898
MEM 149.382812 1687328597.2901
MEM 149.382812 1687328597.3904
MEM 149.382812 1687328597.4907
MEM 149.382812 1687328597.5910
MEM 149.382812 1687328597.6914
MEM 149.382812 1687328597.7917
MEM 149.382812 1687328597.8920
MEM 149.382812 1687328597.9924
MEM 149.382812 1687328598.0927
MEM 149.382812 1687328598.1931
MEM 149.382812 1687328598.2934
MEM 149.382812 1687328598.3938
MEM 149.382812 1687328598.4941
MEM 149.382812 1687328598.5944
MEM 149.382812 1687328598.6948
MEM 149.382812 1687328598.7951
MEM 149.382812 1687328598.8953
MEM 149.382812 1687328598.9956
MEM 149.382812 1687328599.0959
MEM 149.382812 1687328599.1963
MEM 149.382812 1687328599.2967
MEM 149.382812 1687328599.3971
MEM 149.382812 1687328599.4975
MEM 149.382812 1687328599.5979
MEM 149.382812 1687328599.6983
MEM 149.382812 1687328599.7987
MEM 149.382812 1687328599.8991
MEM 149.382812 1687328599.9994
MEM 149.382812 1687328600.0997
MEM 149.382812 1687328600.2001
MEM 149.382812 1687328600.3005
MEM 149.382812 1687328600.4009
MEM 149.382812 1687328600.5013
MEM 149.382812 1687328600.6017
MEM 149.382812 1687328600.7020
MEM 149.382812 1687328600.8024
MEM 149.382812 1687328600.9029
MEM 149.382812 1687328601.0033
MEM 149.382812 1687328601.1035
MEM 149.382812 1687328601.2038
MEM 149.382812 1687328601.3041
MEM 149.382812 1687328601.4045
MEM 149.382812 1687328601.5049
MEM 149.382812 1687328601.6054
MEM 149.382812 1687328601.7056
MEM 149.382812 1687328601.8059
MEM 149.382812 1687328601.9064
MEM 149.382812 1687328602.0067
MEM 149.382812 1687328602.1072
MEM 149.382812 1687328602.2075
MEM 149.382812 1687328602.3080
MEM 149.382812 1687328602.4084
MEM 149.382812 1687328602.5089
MEM 149.382812 1687328602.6093
MEM 149.382812 1687328602.7096
MEM 149.382812 1687328602.8100
MEM 149.382812 1687328602.9104
MEM 149.382812 1687328603.0108
MEM 149.382812 1687328603.1112
MEM 149.382812 1687328603.2114
MEM 149.382812 1687328603.3118
MEM 149.382812 1687328603.4123
MEM 149.382812 1687328603.5127
MEM 149.382812 1687328603.6131
MEM 149.382812 1687328603.7135
MEM 149.382812 1687328603.8139
MEM 149.382812 1687328603.9142
MEM 149.382812 1687328604.0145
MEM 149.382812 1687328604.1148
MEM 149.382812 1687328604.2151
MEM 149.382812 1687328604.3154
MEM 149.382812 1687328604.4158
MEM 149.382812 1687328604.5163
MEM 149.382812 1687328604.6167
MEM 149.382812 1687328604.7171
MEM 149.382812 1687328604.8174
MEM 149.382812 1687328604.9177
MEM 149.382812 1687328605.0180
MEM 149.382812 1687328605.1183
MEM 149.382812 1687328605.2186
MEM 149.382812 1687328605.3190
MEM 149.382812 1687328605.4194
MEM 149.382812 1687328605.5197
MEM 149.382812 1687328605.6200
MEM 149.382812 1687328605.7203
MEM 149.382812 1687328605.8206
MEM 149.382812 1687328605.9210
MEM 149.382812 1687328606.0214
MEM 149.382812 1687328606.1219
MEM 149.382812 1687328606.2223
MEM 149.382812 1687328606.3227
MEM 149.382812 1687328606.4232
MEM 149.382812 1687328606.5235
MEM 149.382812 1687328606.6240
MEM 149.382812 1687328606.7243
MEM 149.382812 1687328606.8246
MEM 149.382812 1687328606.9249
MEM 149.382812 1687328607.0253
MEM 149.382812 1687328607.1255
MEM 149.382812 1687328607.2258
MEM 149.382812 1687328607.3262
MEM 149.382812 1687328607.4266
MEM 149.382812 1687328607.5270
MEM 149.382812 1687328607.6275
MEM 149.382812 1687328607.7278
MEM 149.382812 1687328607.8282
MEM 149.382812 1687328607.9285
MEM 149.382812 1687328608.0289
MEM 149.382812 1687328608.1292
MEM 149.382812 1687328608.2296
MEM 149.382812 1687328608.3299
MEM 149.382812 1687328608.4302
MEM 149.382812 1687328608.5305
MEM 149.382812 1687328608.6308
MEM 149.382812 1687328608.7312
MEM 149.382812 1687328608.8314
MEM 149.382812 1687328608.9318
MEM 149.382812 1687328609.0321
MEM 149.382812 1687328609.1325
MEM 149.382812 1687328609.2328
MEM 149.382812 1687328609.3332
MEM 149.382812 1687328609.4336
MEM 149.382812 1687328609.5340
MEM 149.382812 1687328609.6344
MEM 149.382812 1687328609.7347
MEM 149.382812 1687328609.8351
MEM 149.382812 1687328609.9354
MEM 149.382812 1687328610.0358
MEM 149.382812 1687328610.1362
MEM 149.382812 1687328610.2365
MEM 149.382812 1687328610.3369
MEM 149.382812 1687328610.4374
MEM 149.382812 1687328610.5378
MEM 149.382812 1687328610.6382
MEM 149.382812 1687328610.7386
MEM 149.382812 1687328610.8390
MEM 149.382812 1687328610.9393
MEM 149.382812 1687328611.0396
MEM 149.382812 1687328611.1399
MEM 149.382812 1687328611.2402
MEM 149.382812 1687328611.3405
MEM 149.382812 1687328611.4410
MEM 149.382812 1687328611.5414
MEM 149.382812 1687328611.6417
MEM 149.382812 1687328611.7420
MEM 149.382812 1687328611.8422
MEM 149.382812 1687328611.9425
MEM 149.382812 1687328612.0428
MEM 149.382812 1687328612.1431
MEM 149.382812 1687328612.2434
MEM 149.382812 1687328612.3437
MEM 149.382812 1687328612.4440
MEM 149.382812 1687328612.5443
MEM 149.382812 1687328612.6446
MEM 149.382812 1687328612.7450
MEM 149.382812 1687328612.8453
MEM 149.382812 1687328612.9456
MEM 149.382812 1687328613.0460
MEM 149.382812 1687328613.1463
MEM 149.382812 1687328613.2466
MEM 149.382812 1687328613.3470
MEM 149.382812 1687328613.4475
MEM 149.382812 1687328613.5479
MEM 149.382812 1687328613.6483
MEM 149.382812 1687328613.7487
MEM 149.382812 1687328613.8491
MEM 149.382812 1687328613.9496
MEM 149.382812 1687328614.0499
MEM 149.382812 1687328614.1503
MEM 149.382812 1687328614.2507
MEM 149.382812 1687328614.3511
MEM 149.382812 1687328614.4515
MEM 149.382812 1687328614.5518
MEM 149.382812 1687328614.6522
MEM 149.382812 1687328614.7526
MEM 149.382812 1687328614.8530
MEM 149.382812 1687328614.9534
MEM 149.382812 1687328615.0538
MEM 149.382812 1687328615.1541
MEM 149.382812 1687328615.2545
MEM 149.382812 1687328615.3549
MEM 149.382812 1687328615.4553
MEM 149.382812 1687328615.5557
MEM 149.382812 1687328615.6561
MEM 149.382812 1687328615.7566
MEM 149.382812 1687328615.8570
MEM 149.382812 1687328615.9574
MEM 149.382812 1687328616.0577
MEM 149.382812 1687328616.1580
MEM 149.382812 1687328616.2584
MEM 149.382812 1687328616.3587
MEM 149.382812 1687328616.4591
MEM 149.382812 1687328616.5594
MEM 149.382812 1687328616.6597
MEM 149.382812 1687328616.7601
MEM 149.382812 1687328616.8604
MEM 149.382812 1687328616.9608
MEM 149.382812 1687328617.0612
MEM 149.382812 1687328617.1615
MEM 149.382812 1687328617.2620
MEM 149.382812 1687328617.3624
MEM 149.382812 1687328617.4628
MEM 149.382812 1687328617.5633
MEM 149.382812 1687328617.6637
MEM 149.382812 1687328617.7641
MEM 149.382812 1687328617.8646
MEM 149.382812 1687328617.9650
MEM 149.382812 1687328618.0654
MEM 149.382812 1687328618.1657
MEM 149.382812 1687328618.2661
MEM 149.382812 1687328618.3665
MEM 149.382812 1687328618.4669
MEM 149.382812 1687328618.5673
MEM 149.382812 1687328618.6677
MEM 149.382812 1687328618.7680
MEM 149.382812 1687328618.8683
MEM 149.382812 1687328618.9685
MEM 149.382812 1687328619.0688
MEM 149.382812 1687328619.1691
MEM 149.382812 1687328619.2694
MEM 149.382812 1687328619.3697
MEM 149.382812 1687328619.4701
MEM 149.382812 1687328619.5705
MEM 149.382812 1687328619.6708
MEM 149.382812 1687328619.7711
MEM 149.382812 1687328619.8714
MEM 149.382812 1687328619.9716
MEM 149.382812 1687328620.0718
MEM 149.382812 1687328620.1721
MEM 149.382812 1687328620.2723
MEM 149.382812 1687328620.3726
MEM 149.382812 1687328620.4728
MEM 149.382812 1687328620.5730
MEM 149.382812 1687328620.6733
MEM 149.382812 1687328620.7736
MEM 149.382812 1687328620.8739
MEM 149.382812 1687328620.9742
MEM 149.382812 1687328621.0745
MEM 149.382812 1687328621.1748
MEM 149.382812 1687328621.2750
MEM 149.382812 1687328621.3753
MEM 149.382812 1687328621.4756
MEM 149.382812 1687328621.5758
MEM 149.382812 1687328621.6761
MEM 149.382812 1687328621.7763
MEM 149.382812 1687328621.8766
MEM 149.382812 1687328621.9768
MEM 149.382812 1687328622.0771
MEM 149.382812 1687328622.1774
MEM 149.382812 1687328622.2777
MEM 149.382812 1687328622.3781
MEM 149.382812 1687328622.4784
MEM 149.382812 1687328622.5788
MEM 149.382812 1687328622.6791
MEM 149.382812 1687328622.7794
MEM 149.382812 1687328622.8796
MEM 149.382812 1687328622.9800
MEM 149.382812 1687328623.0802
MEM 149.382812 1687328623.1805
MEM 149.382812 1687328623.2808
