CMDLINE /root/multicens/env/bin/python app.py
MEM 0.527344 1687326928.5815
MEM 17.960938 1687326928.6818
MEM 31.968750 1687326928.7822
MEM 44.511719 1687326928.8825
MEM 54.269531 1687326928.9828
MEM 63.507812 1687326929.0831
MEM 67.339844 1687326929.1834
MEM 70.945312 1687326929.2837
MEM 85.054688 1687326929.3841
MEM 94.000000 1687326929.4844
MEM 101.101562 1687326929.5847
MEM 109.789062 1687326929.6850
MEM 115.628906 1687326929.7853
MEM 119.796875 1687326929.8856
MEM 129.730469 1687326929.9860
MEM 135.246094 1687326930.0864
MEM 142.281250 1687326930.1867
MEM 149.378906 1687326930.2871
MEM 149.378906 1687326930.3874
MEM 149.378906 1687326930.4878
MEM 149.378906 1687326930.5881
MEM 149.378906 1687326930.6884
MEM 149.378906 1687326930.7887
MEM 149.378906 1687326930.8890
MEM 149.378906 1687326930.9894
MEM 149.378906 1687326931.0897
MEM 149.378906 1687326931.1900
MEM 149.378906 1687326931.2903
MEM 149.378906 1687326931.3906
MEM 149.378906 1687326931.4909
MEM 149.378906 1687326931.5912
MEM 149.378906 1687326931.6916
MEM 149.378906 1687326931.7919
MEM 149.378906 1687326931.8923
MEM 149.378906 1687326931.9927
MEM 149.378906 1687326932.0931
MEM 149.378906 1687326932.1935
MEM 149.378906 1687326932.2939
MEM 149.378906 1687326932.3942
MEM 149.378906 1687326932.4944
MEM 149.378906 1687326932.5946
MEM 149.378906 1687326932.6949
MEM 149.378906 1687326932.7951
MEM 149.378906 1687326932.8955
MEM 149.378906 1687326932.9959
MEM 149.378906 1687326933.0963
MEM 149.378906 1687326933.1968
MEM 149.378906 1687326933.2973
MEM 149.378906 1687326933.3978
MEM 149.378906 1687326933.4983
MEM 149.378906 1687326933.5988
MEM 149.378906 1687326933.6993
MEM 149.378906 1687326933.7996
MEM 149.378906 1687326933.9000
MEM 149.378906 1687326934.0003
MEM 149.378906 1687326934.1005
MEM 149.378906 1687326934.2009
MEM 149.378906 1687326934.3011
MEM 149.378906 1687326934.4014
MEM 149.378906 1687326934.5017
MEM 149.378906 1687326934.6020
MEM 149.378906 1687326934.7023
MEM 149.378906 1687326934.8027
MEM 149.378906 1687326934.9031
MEM 149.378906 1687326935.0035
MEM 149.378906 1687326935.1038
MEM 149.378906 1687326935.2042
MEM 149.378906 1687326935.3045
MEM 149.378906 1687326935.4048
MEM 149.378906 1687326935.5051
MEM 149.378906 1687326935.6054
MEM 149.378906 1687326935.7057
MEM 149.378906 1687326935.8061
MEM 149.378906 1687326935.9065
MEM 149.378906 1687326936.0069
MEM 149.378906 1687326936.1072
MEM 149.378906 1687326936.2076
MEM 149.378906 1687326936.3079
MEM 149.378906 1687326936.4083
MEM 149.378906 1687326936.5086
MEM 149.378906 1687326936.6091
MEM 149.378906 1687326936.7095
MEM 149.378906 1687326936.8099
MEM 149.378906 1687326936.9103
MEM 149.378906 1687326937.0107
MEM 149.378906 1687326937.1111
MEM 149.378906 1687326937.2114
MEM 149.378906 1687326937.3118
MEM 149.378906 1687326937.4122
MEM 149.378906 1687326937.5125
MEM 149.378906 1687326937.6129
MEM 149.378906 1687326937.7133
MEM 149.378906 1687326937.8137
MEM 149.378906 1687326937.9141
MEM 149.378906 1687326938.0145
MEM 149.378906 1687326938.1148
MEM 149.378906 1687326938.2152
MEM 149.378906 1687326938.3156
MEM 149.378906 1687326938.4159
MEM 149.378906 1687326938.5161
MEM 149.378906 1687326938.6165
MEM 149.378906 1687326938.7168
MEM 149.378906 1687326938.8173
MEM 149.378906 1687326938.9177
MEM 149.378906 1687326939.0181
MEM 149.378906 1687326939.1185
MEM 149.378906 1687326939.2189
MEM 149.378906 1687326939.3192
MEM 149.378906 1687326939.4202
MEM 149.378906 1687326939.5212
MEM 149.378906 1687326939.6223
MEM 149.378906 1687326939.7228
MEM 149.378906 1687326939.8232
MEM 149.378906 1687326939.9237
MEM 149.378906 1687326940.0242
MEM 149.378906 1687326940.1247
MEM 149.378906 1687326940.2253
MEM 149.378906 1687326940.3258
MEM 149.378906 1687326940.4263
MEM 149.378906 1687326940.5268
MEM 149.378906 1687326940.6273
MEM 149.378906 1687326940.7279
MEM 149.378906 1687326940.8284
MEM 149.378906 1687326940.9289
MEM 149.378906 1687326941.0294
MEM 149.378906 1687326941.1300
MEM 149.378906 1687326941.2312
MEM 149.378906 1687326941.3322
MEM 149.378906 1687326941.4332
MEM 149.378906 1687326941.5342
MEM 149.378906 1687326941.6346
MEM 149.378906 1687326941.7350
MEM 149.378906 1687326941.8354
MEM 149.378906 1687326941.9357
MEM 149.378906 1687326942.0361
MEM 149.378906 1687326942.1365
MEM 149.378906 1687326942.2369
MEM 149.378906 1687326942.3372
MEM 149.378906 1687326942.4376
MEM 149.378906 1687326942.5379
MEM 149.378906 1687326942.6382
MEM 149.378906 1687326942.7386
MEM 149.378906 1687326942.8389
MEM 149.378906 1687326942.9392
MEM 149.378906 1687326943.0395
MEM 149.378906 1687326943.1398
MEM 149.378906 1687326943.2401
MEM 149.378906 1687326943.3404
MEM 149.378906 1687326943.4408
MEM 149.378906 1687326943.5412
MEM 149.378906 1687326943.6415
MEM 149.378906 1687326943.7419
MEM 149.378906 1687326943.8423
